시설명,소재지도로명주소,소재지지번주소,운영기관명,전화번호,급식장소,급식대상,급식시간,급식요일,운영시작일자,운영종료일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
원당종합사회복지관,경기도 고양시 덕양구 호국로 716번길 13-11,경기도 고양시 덕양구 성사동 736-2,원당종합사회복지관,031-966-4007,원당종합사회복지관,60세이상 수급자+저소득노인,중식(12:00-13:00),월+화+수+목+금,2000-05-01,,37.6515815644,126.8328612030,2023-07-11,3940000,경기도 고양시
원흥종합사회복지관,경기도 고양시 덕양구 삼원로 102,경기도 고양시 덕양구 원흥동 717,원흥종합사회복지관,031-964-9380,원흥종합사회복지관,60세이상 수급자+저소득노인,중식(12:00-13:00),월+화+수+목+금,2015-05-18,,37.6366850393,126.8728606630,2023-07-11,3940000,경기도 고양시
춘천종합사회복지관,강원도 춘천시 후석로 228번길 24(후평동),강원도 춘천시 후평동 899,춘천종합사회복지관,033-242-0051,어린이재단 춘천종합사회복지관,가정형편이 어렵거나 부득이한 사정으로 식사를 거를 우려가 있는 60세 이상 노인,11:30 ~ 12:30,월+화+수+목+금,,,37.872011,127.756002,2022-06-08,4180000,강원도 춘천시
월드비전 춘천종합사회복지관,강원도 춘천시 근화길 95(효자동),강원도 춘천시 효자동 373-90,월드비전 춘천종합사회복지관,033-254-7244,월드비전 춘천종합사회복지관,가정형편이 어렵거나 부득이한 사정으로 식사를 거를 우려가 있는 60세 이상 노인,10:30 ~ 11:30,월+화+수+목+금+토,,,37.870303,127.722716,2022-06-08,4180000,강원도 춘천시
춘천효자종합사회복지관,강원도 춘천시 공지로 234-16(효자동),강원도 춘천시 효자동 333,춘천효자종합사회복지관,033-261-1790,춘천효자종합사회복지관,가정형편이 어렵거나 부득이한 사정으로 식사를 거를 우려가 있는 60세 이상 노인,10:30 ~ 12:00,월+화+수+목+금,,,37.864336,127.738191,2022-06-08,4180000,강원도 춘천시
동부노인복지관,강원도 춘천시 세실로 250(동면),강원도 춘천시 만천리 893-3,동부노인복지관,033-255-8866,동부노인복지관,가정형편이 어렵거나 부득이한 사정으로 식사를 거를 우려가 있는 60세 이상 노인,11:40 ~ 13:00,월+화+수+목+금,,,37.879692,127.757522,2022-06-08,4180000,강원도 춘천시
남부노인복지관,강원도 춘천시 방송길 86(온의동),강원도 춘천시 온의동 6-33,남부노인복지관,033-241-5600,남부노인복지관,가정형편이 어렵거나 부득이한 사정으로 식사를 거를 우려가 있는 60세 이상 노인,11:00 ~ 12:30,월+화+수+목+금+토,,,37.867918,127.718952,2022-06-08,4180000,강원도 춘천시
북부노인복지관,강원도 춘천시 충열로 124(우두동),강원도 춘천시 우두동 426-1,북부노인복지관,033-255-9877,북부노인복지관,가정형편이 어렵거나 부득이한 사정으로 식사를 거를 우려가 있는 60세 이상 노인,11:40 ~ 13:00,월+화+수+목+금,,,37.903901,127.739134,2022-06-08,4180000,강원도 춘천시
신중동종합사회복지관,경기도 부천시 도약로 146,경기도 부천시 중동 1041번지 덕유마을주공1단지，2단지，4단지아파트,신중동종합사회복지관,032-325-2161,신중동종합사회복지관,만60세 이상 기초생활보장수급자 및 차상위계층,중식(11:30-12:30),월+화+수+목+금요일,2010-01-07,,37.5095138,126.7671245,2023-05-18,3860000,경기도 부천시
상동종합사회복지관,경기도 부천시 석천로 16번길 50,경기도 부천시 상동 318-1,상동종합사회복지관,032-652-0420,상동종합사회복지관,만60세 이상 기초생활보장수급자 및 차상위계층,중식(11:30-12:30),월+화+수+목+금요일,2010-02-03,,37.4888324,126.762769,2023-05-18,3860000,경기도 부천시
부천시소사노인복지관,경기도 부천시 경인옛로 73,경기도 부천시 소사본동 64번지,부천시소사노인복지관,032-347-9534,부천시소사노인복지관,만60세 이상 기초생활보장수급자 및 차상위계층,중식(11:30-12:30),월+화+수+목+금요일,2008-11-24,,37.48005784,126.7999616,2023-05-18,3860000,경기도 부천시
덕양행신종합사회복지관,경기도 고양시 덕양구 서정마을2로 13,경기도 고양시 덕양구 행신동 1064-2,덕양행신종합사회복지관,031-839-6000,덕양행신종합사회복지관,60세이상 수급자+저소득노인,중식(12:00-13:00),월+화+수+목+금,2018-01-01,,37.6213822559,126.8471263752,2023-07-11,3940000,경기도 고양시
향동종합사회복지관,경기도 고양시 덕양구 향기5로 55,경기도 고양시 덕양구 향동동 407,향동종합사회복지관,02-6959-4436,향동종합사회복지관,60세이상 수급자+저소득노인,중식(11:30-12:30),월+화+수+목+금,2021-01-01,,37.6077179362,126.8964440711,2023-07-11,3940000,경기도 고양시
지축종합사회복지관,경기도 고양시 덕양구 지축로 163,경기도 고양시 덕양구 지축동 442-4,지축종합사회복지관,02-381-8938,지축종합사회복지관,60세이상 수급자+저소득노인,중식(11:30-12:30),월+화+수+목+금,2022-05-23,,37.6504219048,126.9256046486,2023-07-11,3940000,경기도 고양시
천수천안자비나눔의집,"경기도 고양시 덕양구 화신로 234, 304호",경기도 고양시 덕양구 화정동 993,천수천안,031-969-0108,천수천안자비나눔의집,60세이상 수급자+저소득노인,중식(11:30-12.30),월+화+수+목+금,2014-05-30,,37.6305298489,126.8353214860,2023-07-11,3940000,경기도 고양시
일산노인종합복지관,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,일산노인종합복지관,031-919-8677,일산노인종합복지관,60세이상 수급자+저소득노인,중식(12:00-13:00),월+화+수+목+금,2000-04-20,,37.6644470611,126.7604421782,2023-07-11,3940000,경기도 고양시
흰돌종합사회복지관,경기도 고양시 일산동구 장백로 59,경기도 고양시 일산동구 백석동 1343,흰돌종합사회복지관,031-905-3400,흰돌종합사회복지관,60세이상 수급자+저소득노인,중식(11:30-12.30),월+화+수+목+금,1996-04-30,,37.6428030878,126.7861928509,2023-07-11,3940000,경기도 고양시
대화노인종합복지관,경기도 고양시 일산서구 일산로 778,경기도 고양시 일산서구 대화동 2237,대화노인종합복지관,031-917-1352,대화노인종합복지관,60세이상 수급자+저소득노인,중식(11:30-13:00),월+화+수+목+금,2014-07-01,,37.6744752156,126.7481577745,2023-07-11,3940000,경기도 고양시
문촌7종합사회복지관,경기도 고양시 일산서구 킨텍스로 340,경기도 고양시 일산서구 주엽동 14,문촌7종합사회복지관,031-916-4071,문촌7종합사회복지관,60세이상 수급자+저소득노인,중식(12:00-13:00),월+화+수+목+금,1996-10-26,,37.6744888855,126.7551635503,2023-07-11,3940000,경기도 고양시
문촌9종합사회복지관,경기도 고양시 일산서구 주엽로 156,경기도 고양시 일산서구 주엽동 23,문촌9종합사회복지관,031-917-0202,문촌9종합사회복지관,60세이상 수급자+저소득노인,중식(11:00-12:30),월+화+수+목+금,1996-09-16,,37.6722157466,126.7601759971,2023-07-11,3940000,경기도 고양시
일산종합사회복지관,경기도 고양시 일산서구 고양대로 654,경기도 고양시 일산서구 일산동 620-3,일산종합사회복지관,031-975-3322,일산종합사회복지관,60세이상 수급자+저소득노인,중식(12:00-13:00),월+화+수+목+금,2002-11-13,,37.6845113504,126.7685039478,2023-07-11,3940000,경기도 고양시
계룡시 노인복지관,충청남도 계룡시 금암로 182,,학교법인 건양교육재단,042-841-2103,계룡시 노인복지관,만60세 이상 노인,12:00~13:00,월+화+수+목+금,,,36.27232753,127.2590891,2023-07-11,5580000,충청남도 계룡시
계룡장로교회,충청남도 계룡시 엄사면 엄사중앙로 38-3,,계룡장로교회,042-841-8942,계룡장로교회,"만60세이상 저소득층 노인(기초생활 수급자, 차상위계층)",12:00~13:00,화+목,,,36.2846008,127.2420694,2023-07-11,5580000,충청남도 계룡시
진천군 노인복지관 집단급식소,충청북도 진천군 진천읍 중앙북1길 11-10,충청북도 진천군 진천읍 벽암리 570-1,충청북도 진천군 노인복지관,043-533-2716,충청북도 진천군 노인복지관,가정형편이 어렵거나 식사를 거를 우려가 있는 60세 이상 저소득 노인,중식(11:10~12:10),월+화+수+목+금,2023-01-01,2023-12-31,36.86107039,127.439435,2023-07-11,4450000,충청북도 진천군
자비의집,대구광역시 중구 태평로210 (성내1동),대구광역시 중구 교동 26-7,동화사,053-253-1082,대구광역시 중구 태평로210 (성내1동),노인 등,11:30-12:30,월+화+수+목+금,,,35.8736113,128.6005048,2022-02-28,6270000,대구광역시
요셉의집,대구광역시 중구 문우관길 73 (남산2동),대구광역시 중구 남산동 932-33,성모자애원,053-426-8737,대구광역시 중구 문우관길 73 (남산2동),노숙인 등,11:30-12:30,월+화+수+목+토,,,35.8640392,128.5928558,2022-02-28,6270000,대구광역시
금호종합사회복지관,광주광역시 서구 운천로32번길 23(금호동),광주광역시 서구 금호동 743-3,금호종합사회복지관,062-376-3017,금호종합사회복지관,독거노인+결식노인+저소득어르신,중식(11:30-12:30),월+화+수+목+금,2017-01-01,,,,2022-12-02,6290000,광주광역시
쌍촌종합사회복지관,광주광역시 서구 쌍학로 47(쌍촌동),광주광역시 서구 쌍촌동 1229,쌍촌종합사회복지관,062-375-0035,쌍촌종합사회복지관,독거노인+결식노인+저소득어르신,중식(11:30-12:30),월+화+수+목+금+토,2017-01-01,,,,2022-12-02,6290000,광주광역시
시영종합사회복지관,광주광역시 서구 화정로 87-1(쌍촌동),광주광역시 서구 쌍촌동 1228,시영종합사회복지관,062-372-0360,시영종합사회복지관,독거노인+결식노인+저소득어르신,중식(11:30-12:30),월+화+수+목+금,2017-01-01,,,,2022-12-02,6290000,광주광역시
농성빛여울채종합사회복지관,광주광역시 서구 월산로 164-3(농성동),광주광역시 서구 농성동 700,농성빛여울채종합사회복지관,062-361-2233,농성빛여울채종합사회복지관,독거노인+결식노인+저소득어르신,중식(11:30-12:30),월+화+수+목+금,2017-01-01,,,,2022-12-02,6290000,광주광역시
비금봉사의집,전라남도 신안군 비금면 읍동길 29-6,전라남도 신안군 비금면 덕산리 87-1,비금면여성단체협의회,061-240-3733,비금봉사의집,독거노인+결식노인,중식(12:00-13:00),금,2022-01-01,2022-12-31,34.75546032,125.926657,2022-11-15,5010000,전라남도 신안군
도초종합복지센터,전라남도 신안군 도초면 서남문로 1515-20,전라남도 신안군 도초면 수항리 1472,도초면자원봉사자회,061-240-3765,도초종합복지센터,독거노인+결식노인,중식(12:00-13:00),수,2022-01-01,2022-12-31,34.70415173,125.9538981,2022-11-15,5010000,전라남도 신안군
흑산종합복지회관,전라남도 신안군 흑산면 흑산일주로 2637,전라남도 신안군 흑산면 예리 338-1,흑산면자원봉사자회,061-240-3792,흑산종합복지회관,독거노인+결식노인,중식(11:00-13:00),목,2022-01-01,2022-12-31,34.682709,125.4432875,2022-11-15,5010000,전라남도 신안군
하의복지센터,전라남도 신안군 하의면 오류동길 11,전라남도 신안군 하의면 웅곡리 240-1,하의면새마을부녀회,061-240-3823,하의복지센터,독거노인+결식노인,중식(12:00-13:00),목,2022-01-01,2022-12-31,34.60537278,126.0348759,2022-11-15,5010000,전라남도 신안군
예닮센터,경기도 의정부시 가능로125번길 20,경기도 의정부시 의정부동 236-25,예닮센터,,의정부역 서부 계단 밑,노숙인+결식노인+저소득층,중식(11:00-13:00),화+수+토,,,37.747887,127.044882,2023-03-02,3820000,경기도 의정부시
행복한 영광교회,경기도 의정부시 경의로157번길 9,경기도 의정부시 의정부동 365-46,행복한영광교회,,교회 식당 내부,노숙인+결식노인+저소득층,중식(11:00-13:00),수,,,37.733818,127.053196,2023-03-02,3820000,경기도 의정부시
생명수교회,경기도 의정부시 용민로26번길 38,경기도 의정부시 용현동 256-9,생명수교회,,의정부역 5번 출구,노숙인+결식노인+저소득층,조식(07:00-09:00),월+화,,,37.735582,127.083709,2023-03-02,3820000,경기도 의정부시
수정노인종합복지관 경로식당,경기도 성남시 수정구 수정남로268번길 28,경기도 성남시 수정구 산성동 2178,수정노인종합복지관,031-739-2912,수정노인종합복지관,저소득노인 및 결식노인,중식(11:30~13:00),월+화+수+목+금+토,,,37.45094263,127.1529645,2023-09-01,3780000,경기도 성남시
산성종합사회복지관 경로식당,경기도 성남시 수정구 수정남로306번길15-16,경기도 성남시 수정구 산성동 563,산성종합사회복지관,031-746-0453,산성종합사회복지관,저소득노인 및 결식노인,중식(11:30~13:00),월+화+수+목+금+토,,,37.45570611,127.1537087,2023-09-01,3780000,경기도 성남시
성남위례종합사회복지관 경로식당,경기도 성남시 수정구 위례광장로 311,경기도 성남시 수정구 창곡동 510(위례35단지),성남위례종합사회복지관,031-758-0704,성남위례종합사회복지관,저소득노인 및 결식노인,중식(11:00~13:00),월+화+수+목+금,,,37.47122697,127.143736,2023-09-01,3780000,경기도 성남시
수진1동복지회관 경로식당,경기도 성남시 수정구 탄리로17번길6,경기도 성남시 수정구 수진동 1921,수진1동복지회관,031-721-9977,수진1동복지회관,저소득노인 및 결식노인,중식(11:30~13:00),월+화+수+목+금,,,37.4384126,127.138715,2023-09-01,3780000,경기도 성남시
태평3동복지회관 경로식당,경기도 성남시 수정구 탄리로81번길7,경기도 성남시 수정구 태평동 3528,태평3동복지회관,031-753-4511,태평3동복지회관,저소득노인 및 결식노인,중식(11:30~13:00),월+화+수+목+금,,,37.44301758,127.1349943,2023-09-01,3780000,경기도 성남시
